There's a vacant land opposite to my house. Since many years it has been in that state -unoccupied.Considering it as a vacant land people dump their garbage. Despite informing the municipal no action ,neg
"This dump is near a zebra crossing and it disturbs all. Nobody clears it and nobody complain, though they hate it. Please clear it.",neg
The drainage water is flowing on the road. This attracts house flies. The above picture is the drainage water just flowing in front of my house. ,neg
"In this place broken wood , bottle ,glass etc waste is being dumped it should be cleaned regularly. ",neg
People are using these vacant lands to dump their garbages,neg
Open sewage near house which is difficult for proper sanitation,neg
"Government should play a active role in sanitation 
",neg
Manhole near pondy bazaar,neg
Manhole near pondy bazaar for one feet . Just saw a man fall accidentally and hurt his leg,neg
Parking in pavement in pondy bazaar ,neg
"Please clean this area
",neg
Piles of garbage just opposite my house,neg
Garbage found in the veranda of my house,neg
Waste from nearby Jain Temple is dumped in the area.The dustbin is not cleared due to the digging of the road by the corporation . The bricks & other debris are also dumped there by the residents ,neg
"Layer of oil on Water.... And It is very brownish in color and dirty which is unhygienic to the people who live in that particular house......
",neg
"These sewage cause unpleasant smell and very dangerous because if someone falls there, they are done for!",neg
These areas where once foot paths for people to walk but now they are drainages,neg
Water is black and is not cleaned properly for apartment houses here. Smell is horrible and most smell is left out here in bathrooms after adding air freshners too. Need Help.It is Very greenish black,neg
Cars are parked where ever they want it,neg
Everyday a lot of garbage is dumped behind my house. There are rats coming in our house. It smells very bad. There are a lot of mosquitos coming which can be dangerous nobody cleans it up,neg
Garbage is always thrown here.Mainly plastics,neg
"Throw the dustbin the dust bin
",neg
Lot of garbage is being dumped here daily because  the dustbin that used to be at this same spot is missing for a few days. So people had started dumping garbage just like that. Cows are eating those.,neg
Government should create awareness among people,neg
There are 12houses in my apartment so water is leaking.,neg
4-5 dustbin are allotted. Garbage lies outside and near it. Garbage cleaners are rarely seen and clean the waste. More mosquitoes breed and animals like cow and dog eat waste including plastic covers.,neg
"Mouse disturbance
",neg
They are drilling bore in the apartment opposite to my house. So much of water is going to sewage.,neg
On my terrace the water is leaking.The wall in my bathroom is getting damaged. I want a solution for that .,neg
Garbage and Rubbish dumped around streetlights. Does not affect functionality.,neg
"Dustbin near house is not cleared properly and has resulted in. Lot of flies around the house since people also throw the garbage out of the dustbin 
It is not taken much by the truck",neg
"To park in houses or private car sheds
",neg
"We people cut down trees because to get money but there is something we cannot buy with money those are oxygen which trees give us for free but we cut then ,here onwards we must reduce cutting trees",neg
This garbage bin is there for 8 years in the road disturbing the passengers and vehicles passing. No one has taken any step to change this. Garbage comes down when the bin is dumped fully.,neg
It would be nice to take out these dustbins and dug a clear ground in which these dirt can put in and the vehicles which goes on the road would go freely. Later the dug area can converted into parks.,neg
So irritating,neg
Wherever i go i see this so dirty city,neg
Not comfortable for driving cycles,neg
so smelly,neg
In hotels why do they don't drink some water left?Why do they waste water?So when I asked my mother she said me that they just want to show how rich they are by wasting water or food.Why???,neg
Garbage is  lying outside the dustbin,neg
This is major issue that happens while passenger's who are walking in the road the van drivers disturb the passengers walking in the road. They block the way by parking the van and vehicles.,neg
Clean the place and place a dustbin and clean the dustbin regularly,neg
"No current in our area for two days 
We can't sleep and no water 
We are struggling in this situation 
Please enquiry this problem",neg
The garbage dumped was not been cleared quiet long time,neg
They should park in their homes in private parking,neg
The middle of the road is not cleaned properly,neg
The garbage dumps have been overflowing all the time . When people move through that way it smells very bad . As the wind blows the smell spreads all over the area,neg
"When the metro tankers go delivering water ,the water from the pipe behind leaks ...where many people suffer for water almost 450 litres of water is wasted

",neg
Their is a garbage dump in the road in front of a park. There are dead plants as well as large quantities of plastic.,neg
Near a  railway station Villivakkam please do take initiative,neg
"Road with full of humps and dumps for past 10 yrs,main road to station",neg
Dangerous curve mislead to be road during nights many cars went inside the sewage canal,neg
In the near my friend home their was a Chembur in that Chembur the water is leakeging,neg
There are no speed brakers in the lane this has lead to almost 5 very drastic accidents. The only speed braker was also destroyed during the repair work done in the lane,neg
